2019-09-03 11:47:18.356 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-1000"]
2019-09-03 11:47:18.365 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-09-03 11:47:18.365 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-09-03 11:47:18.503 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-09-03 11:47:18.504 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1358 ms
2019-09-03 11:47:18.570 [main] INFO  com.version.common.util.SpringContextUtils - applicationContext init success
2019-09-03 11:47:18.576 [main] INFO  com.version.common.util.LoggerUtil - 初始化websocket
2019-09-03 11:47:18.718 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-03 11:47:18.868 [main] INFO  com.version.common.util.LoggerUtil - netty服务监听启动
2019-09-03 11:47:18.870 [main] INFO  com.version.common.util.LoggerUtil - ========================================开始启动服务器
2019-09-03 11:47:18.871 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器CUP个数:4
2019-09-03 11:47:18.871 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器总内存:176MB
2019-09-03 11:47:18.871 [main] INFO  com.version.common.util.LoggerUtil - ======================================>当前服务器空闲内存:90MB
2019-09-03 11:47:18.871 [main] INFO  com.version.common.util.LoggerUtil - ===================================>当前服务器总最大容量内存:1751MB
2019-09-03 11:47:19.419 [main] WARN  io.netty.bootstrap.ServerBootstrap - Unknown channel option 'SO_KEEPALIVE' for channel '[id: 0xf6c1dcf2]'
2019-09-03 11:47:19.502 [main] INFO  com.version.common.util.LoggerUtil - >>>>>>>>>>>>>>>>>>>>>>>>>>>>TCP BIND IP:127.0.0.1,LISTEN PORT:99
2019-09-03 11:47:19.502 [main] INFO  com.version.common.util.LoggerUtil - ========================================服务器启动成功
2019-09-03 11:47:19.545 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-1000"]
2019-09-03 11:47:19.567 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 1000 (http) with context path ''
2019-09-03 11:47:19.572 [main] INFO  com.version.Application - Started Application in 3.557 seconds (JVM running for 5.073)
2019-09-03 11:47:48.546 [http-nio-1000-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-09-03 11:47:48.547 [http-nio-1000-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-09-03 11:47:48.557 [http-nio-1000-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 10 ms
2019-09-03 11:47:48.623 [http-nio-1000-exec-1] INFO  com.version.common.util.LoggerUtil - 初始化websocket
2019-09-03 11:47:48.627 [http-nio-1000-exec-1] INFO  com.version.common.util.LoggerUtil - 有连接加入，当前连接数为：{}
2019-09-03 11:47:48.628 [http-nio-1000-exec-1] INFO  com.version.common.util.LoggerUtil - 初始化本地sessionorg.apache.tomcat.websocket.WsSession@2373a1f7
2019-09-03 11:47:48.680 [http-nio-1000-exec-1] ERROR com.version.common.util.LoggerUtil - null
2019-09-03 11:47:48.680 [http-nio-1000-exec-1] ERROR com.version.common.util.LoggerUtil - io异常sendWebsocketMsg
2019-09-03 11:49:47.535 [http-nio-1000-exec-3] INFO  com.version.common.util.LoggerUtil - 初始化websocket
2019-09-03 11:49:47.537 [http-nio-1000-exec-3] INFO  com.version.common.util.LoggerUtil - 有连接加入，当前连接数为：{}
2019-09-03 11:49:47.537 [http-nio-1000-exec-3] INFO  com.version.common.util.LoggerUtil - 初始化本地sessionorg.apache.tomcat.websocket.WsSession@2048b07c
2019-09-03 11:49:47.538 [http-nio-1000-exec-3] ERROR com.version.common.util.LoggerUtil - null
2019-09-03 11:49:47.539 [http-nio-1000-exec-3] ERROR com.version.common.util.LoggerUtil - io异常sendWebsocketMsg
2019-09-03 11:49:54.288 [Thread-8] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Shutting down ExecutorService 'applicationTaskExecutor'
